year,prop_disrupted_baseline_mean,prop_disrupted_baseline_lower,prop_disrupted_baseline_upper,prop_disrupted_hiud25_mean,prop_disrupted_hiud25_lower,prop_disrupted_hiud25_upper,prop_disrupted_hiud50_mean,prop_disrupted_hiud50_lower,prop_disrupted_hiud50_upper,prop_disrupted_hiud100_mean,prop_disrupted_hiud100_lower,prop_disrupted_hiud100_upper
2022.0833333333333,10.597826086956522,8.790760869565217,12.404891304347826,10.597826086956522,8.790760869565217,12.404891304347826,10.597826086956522,8.790760869565217,12.404891304347826,10.597826086956522,8.790760869565217,12.404891304347826
2022.0833333333333,14.855072463768115,13.134057971014492,16.57608695652174,14.855072463768115,13.134057971014492,16.57608695652174,14.855072463768115,13.134057971014492,16.57608695652174,14.855072463768115,13.134057971014492,16.57608695652174
2022.25,19.565217391304344,17.5,21.630434782608695,19.565217391304344,17.5,21.630434782608695,19.565217391304344,17.5,21.630434782608695,19.565217391304344,17.5,21.630434782608695
2022.3333333333333,8.272727272727273,4.731818181818182,11.813636363636364,8.272727272727273,4.731818181818182,11.813636363636364,8.272727272727273,4.731818181818182,11.813636363636364,8.272727272727273,4.731818181818182,11.813636363636364
2022.4166666666667,20.333333333333332,16.849999999999998,23.816666666666666,20.333333333333332,16.849999999999998,23.816666666666666,20.333333333333332,16.849999999999998,23.816666666666666,20.333333333333332,16.849999999999998,23.816666666666666
2022.5,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0
2022.5833333333333,16.333333333333332,16.01666666666667,16.65,16.333333333333332,16.01666666666667,16.65,16.333333333333332,16.01666666666667,16.65,16.333333333333332,16.01666666666667,16.65
2022.6666666666667,14.333333333333332,12.116666666666665,16.549999999999997,14.333333333333332,12.116666666666665,16.549999999999997,14.333333333333332,12.116666666666665,16.549999999999997,14.333333333333332,12.116666666666665,16.549999999999997
2022.75,13.846153846153847,8.0,19.692307692307693,13.846153846153847,8.0,19.692307692307693,13.846153846153847,8.0,19.692307692307693,13.846153846153847,8.0,19.692307692307693
2022.8333333333333,18.561872909698995,15.543478260869566,21.580267558528426,18.561872909698995,15.543478260869566,21.580267558528426,18.561872909698995,15.543478260869566,21.580267558528426,18.561872909698995,15.543478260869566,21.580267558528426
2022.9166666666667,15.062111801242233,9.013975155279502,21.110248447204967,15.062111801242233,9.013975155279502,21.110248447204967,15.062111801242233,9.013975155279502,21.110248447204967,15.062111801242233,9.013975155279502,21.110248447204967
2023.0,20.0,15.25,24.75,20.0,15.25,24.75,20.0,15.25,24.75,20.0,15.25,24.75
2023.0833333333333,14.64285714285714,14.303571428571427,14.982142857142858,14.64285714285714,14.303571428571427,14.982142857142858,14.64285714285714,14.303571428571427,14.982142857142858,14.64285714285714,14.303571428571427,14.982142857142858
2023.0833333333333,27.30769230769231,20.365384615384617,34.25,27.30769230769231,20.365384615384617,34.25,27.30769230769231,20.365384615384617,34.25,27.30769230769231,20.365384615384617,34.25
2023.25,11.346153846153847,7.875,14.81730769230769,11.346153846153847,7.875,14.81730769230769,11.346153846153847,7.875,14.81730769230769,11.346153846153847,7.875,14.81730769230769
2023.3333333333333,11.428571428571429,5.321428571428571,17.535714285714285,11.428571428571429,5.321428571428571,17.535714285714285,11.428571428571429,5.321428571428571,17.535714285714285,11.428571428571429,5.321428571428571,17.535714285714285
2023.4166666666667,13.928571428571429,10.196428571428571,17.660714285714285,13.928571428571429,10.196428571428571,17.660714285714285,13.928571428571429,10.196428571428571,17.660714285714285,13.928571428571429,10.196428571428571,17.660714285714285
2023.5,18.21428571428571,15.160714285714286,21.267857142857142,18.21428571428571,15.160714285714286,21.267857142857142,18.21428571428571,15.160714285714286,21.267857142857142,18.21428571428571,15.160714285714286,21.267857142857142
2023.5833333333333,14.25925925925926,10.212962962962964,18.305555555555557,14.25925925925926,10.212962962962964,18.305555555555557,14.25925925925926,10.212962962962964,18.305555555555557,14.25925925925926,10.212962962962964,18.305555555555557
2023.6666666666667,23.214285714285715,18.125,28.303571428571427,23.214285714285715,18.125,28.303571428571427,23.214285714285715,18.125,28.303571428571427,23.214285714285715,18.125,28.303571428571427
2023.75,7.936507936507936,4.920634920634921,10.952380952380953,7.936507936507936,4.920634920634921,10.952380952380953,7.936507936507936,4.920634920634921,10.952380952380953,7.936507936507936,4.920634920634921,10.952380952380953
2023.8333333333333,16.761904761904763,9.885714285714284,23.638095238095236,16.761904761904763,9.885714285714284,23.638095238095236,16.761904761904763,9.885714285714284,23.638095238095236,16.761904761904763,9.885714285714284,23.638095238095236
2023.9166666666667,17.045454545454547,9.488636363636365,24.602272727272727,17.045454545454547,9.488636363636365,24.602272727272727,17.045454545454547,9.488636363636365,24.602272727272727,17.045454545454547,9.488636363636365,24.602272727272727
2024.0,17.613636363636363,12.755681818181818,22.471590909090907,17.613636363636363,12.755681818181818,22.471590909090907,17.613636363636363,12.755681818181818,22.471590909090907,17.613636363636363,12.755681818181818,22.471590909090907
2024.0833333333333,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664,16.666666666666664
2024.0833333333333,14.583333333333334,4.6875,24.479166666666664,14.583333333333334,4.6875,24.479166666666664,14.583333333333334,4.6875,24.479166666666664,14.583333333333334,4.6875,24.479166666666664
2024.25,8.166666666666666,8.008333333333335,8.325,8.166666666666666,8.008333333333335,8.325,8.166666666666666,8.008333333333335,8.325,8.166666666666666,8.008333333333335,8.325
2024.3333333333333,20.5,16.225,24.775,20.5,16.225,24.775,20.5,16.225,24.775,20.5,16.225,24.775
2024.4166666666667,14.583333333333334,4.6875,24.479166666666664,14.583333333333334,4.6875,24.479166666666664,14.583333333333334,4.6875,24.479166666666664,14.583333333333334,4.6875,24.479166666666664
2024.5,10.984848484848483,8.46590909090909,13.503787878787879,10.984848484848483,8.46590909090909,13.503787878787879,10.984848484848483,8.46590909090909,13.503787878787879,10.984848484848483,8.46590909090909,13.503787878787879
2024.5833333333333,17.857142857142854,16.726190476190474,18.988095238095237,17.857142857142854,16.726190476190474,18.988095238095237,17.857142857142854,16.726190476190474,18.988095238095237,17.857142857142854,16.726190476190474,18.988095238095237
2024.6666666666667,17.636363636363637,8.481818181818182,26.79090909090909,17.636363636363637,8.481818181818182,26.79090909090909,17.636363636363637,8.481818181818182,26.79090909090909,17.636363636363637,8.481818181818182,26.79090909090909
2024.75,18.681318681318682,14.505494505494504,22.857142857142858,18.681318681318682,14.505494505494504,22.857142857142858,18.681318681318682,14.505494505494504,22.857142857142858,18.681318681318682,14.505494505494504,22.857142857142858
2024.8333333333333,21.062271062271062,19.148351648351646,22.976190476190478,21.062271062271062,19.148351648351646,22.976190476190478,21.062271062271062,19.148351648351646,22.976190476190478,21.062271062271062,19.148351648351646,22.976190476190478
2024.9166666666667,10.989010989010989,7.857142857142857,14.12087912087912,10.989010989010989,7.857142857142857,14.12087912087912,10.989010989010989,7.857142857142857,14.12087912087912,10.989010989010989,7.857142857142857,14.12087912087912
2025.0,13.523809523809524,8.276190476190475,18.77142857142857,13.523809523809524,8.276190476190475,18.77142857142857,13.523809523809524,8.276190476190475,18.77142857142857,13.523809523809524,8.276190476190475,18.77142857142857
2025.0833333333333,15.612648221343871,13.17193675889328,18.05335968379447,15.612648221343871,13.17193675889328,18.05335968379447,15.612648221343871,13.17193675889328,18.05335968379447,15.612648221343871,13.17193675889328,18.05335968379447
2025.0833333333333,15.513833992094861,13.730237154150196,17.297430830039527,15.513833992094861,13.730237154150196,17.297430830039527,15.513833992094861,13.730237154150196,17.297430830039527,15.513833992094861,13.730237154150196,17.297430830039527
2025.25,4.653679653679654,4.550865800865801,4.756493506493506,4.653679653679654,4.550865800865801,4.756493506493506,4.653679653679654,4.550865800865801,4.756493506493506,4.653679653679654,4.550865800865801,4.756493506493506
2025.3333333333333,17.70334928229665,9.52153110047847,25.885167464114833,17.70334928229665,9.52153110047847,25.885167464114833,17.70334928229665,9.52153110047847,25.885167464114833,17.70334928229665,9.52153110047847,25.885167464114833
2025.4166666666667,19.976076555023923,13.953349282296651,25.998803827751193,19.976076555023923,13.953349282296651,25.998803827751193,19.976076555023923,13.953349282296651,25.998803827751193,19.976076555023923,13.953349282296651,25.998803827751193
2025.5,24.81203007518797,21.2406015037594,28.38345864661654,24.81203007518797,21.2406015037594,28.38345864661654,24.81203007518797,21.2406015037594,28.38345864661654,24.81203007518797,21.2406015037594,28.38345864661654
2025.5833333333333,16.195652173913043,15.059782608695652,17.331521739130434,16.195652173913043,15.059782608695652,17.331521739130434,16.195652173913043,15.059782608695652,17.331521739130434,16.195652173913043,15.059782608695652,17.331521739130434
2025.6666666666667,9.090909090909092,0.4545454545454546,17.727272727272727,9.090909090909092,0.4545454545454546,17.727272727272727,9.090909090909092,0.4545454545454546,17.727272727272727,9.090909090909092,0.4545454545454546,17.727272727272727
2025.75,12.792642140468228,4.293478260869565,21.29180602006689,12.792642140468228,4.293478260869565,21.29180602006689,12.792642140468228,4.293478260869565,21.29180602006689,12.792642140468228,4.293478260869565,21.29180602006689
2025.8333333333333,16.387959866220736,15.434782608695652,17.34113712374582,16.387959866220736,15.434782608695652,17.34113712374582,16.387959866220736,15.434782608695652,17.34113712374582,16.387959866220736,15.434782608695652,17.34113712374582
2025.9166666666667,7.729468599033816,4.516908212560386,10.942028985507246,7.729468599033816,4.516908212560386,10.942028985507246,7.729468599033816,4.516908212560386,10.942028985507246,7.729468599033816,4.516908212560386,10.942028985507246
2026.0,16.4983164983165,14.898989898989898,18.097643097643097,16.4983164983165,14.898989898989898,18.097643097643097,16.4983164983165,14.898989898989898,18.097643097643097,16.4983164983165,14.898989898989898,18.097643097643097
2026.0833333333333,14.351851851851851,4.236111111111112,24.46759259259259,14.351851851851851,4.236111111111112,24.46759259259259,14.351851851851851,4.236111111111112,24.46759259259259,14.351851851851851,4.236111111111112,24.46759259259259
2026.0833333333333,12.01923076923077,11.5625,12.475961538461538,12.01923076923077,11.5625,12.475961538461538,12.01923076923077,11.5625,12.475961538461538,1.9230769230769231,0.09615384615384616,3.75
2026.25,11.76923076923077,11.55,11.988461538461538,11.76923076923077,11.55,11.988461538461538,11.76923076923077,11.55,11.988461538461538,11.692307692307693,8.184615384615384,15.2
2026.3333333333333,16.80911680911681,8.148148148148149,25.47008547008547,16.80911680911681,8.148148148148149,25.47008547008547,16.80911680911681,8.148148148148149,25.47008547008547,5.626780626780627,3.935185185185185,7.318376068376067
2026.4166666666667,9.065934065934066,4.107142857142857,14.024725274725276,9.065934065934066,4.107142857142857,14.024725274725276,9.065934065934066,4.107142857142857,14.024725274725276,9.065934065934066,4.107142857142857,14.024725274725276
2026.5,20.159151193633953,17.387267904509287,22.931034482758623,20.159151193633953,17.387267904509287,22.931034482758623,20.159151193633953,17.387267904509287,22.931034482758623,14.787798408488065,10.566976127320956,19.008620689655174
2026.5833333333333,20.285714285714285,12.414285714285715,28.15714285714285,20.285714285714285,12.414285714285715,28.15714285714285,20.285714285714285,12.414285714285715,28.15714285714285,16.483516483516482,11.785714285714286,21.181318681318682
2026.6666666666667,7.555555555555555,4.177777777777777,10.933333333333332,7.555555555555555,4.177777777777777,10.933333333333332,7.555555555555555,4.177777777777777,10.933333333333332,3.851851851851852,3.711111111111111,3.992592592592593
2026.75,18.287037037037038,7.951388888888888,28.622685185185187,18.287037037037038,7.951388888888888,28.622685185185187,16.203703703703702,7.847222222222222,24.560185185185183,15.972222222222221,11.354166666666666,20.59027777777778
2026.8333333333333,15.740740740740739,14.86111111111111,16.62037037037037,15.740740740740739,14.86111111111111,16.62037037037037,15.740740740740739,14.86111111111111,16.62037037037037,9.953703703703704,7.534722222222221,12.372685185185185
2026.9166666666667,18.681318681318682,14.505494505494504,22.857142857142858,18.681318681318682,14.505494505494504,22.857142857142858,16.75824175824176,14.409340659340659,19.107142857142858,18.543956043956044,17.891483516483518,19.196428571428573
2027.0,14.389920424403185,11.681034482758621,17.098806366047747,14.389920424403185,11.681034482758621,17.098806366047747,14.389920424403185,11.681034482758621,17.098806366047747,10.989010989010989,7.857142857142857,14.12087912087912
2027.0833333333333,15.170940170940172,11.314102564102564,19.02777777777778,15.170940170940172,11.314102564102564,19.02777777777778,13.247863247863249,11.217948717948717,15.277777777777779,11.396011396011396,7.6068376068376065,15.185185185185185
2027.0833333333333,14.417989417989418,7.757936507936508,21.078042328042326,14.417989417989418,7.757936507936508,21.078042328042326,14.417989417989418,7.757936507936508,21.078042328042326,10.78042328042328,4.057539682539682,17.50330687830688
2027.25,11.11111111111111,4.0740740740740735,18.148148148148145,11.11111111111111,4.0740740740740735,18.148148148148145,11.11111111111111,4.0740740740740735,18.148148148148145,14.814814814814813,7.777777777777778,21.85185185185185
2027.3333333333333,17.02279202279202,14.925213675213675,19.12037037037037,17.02279202279202,14.925213675213675,19.12037037037037,17.02279202279202,14.925213675213675,19.12037037037037,13.176638176638178,11.620370370370372,14.732905982905983
2027.4166666666667,13.034188034188032,4.305555555555555,21.76282051282051,13.034188034188032,4.305555555555555,21.76282051282051,13.034188034188032,4.305555555555555,21.76282051282051,14.957264957264957,8.055555555555555,21.858974358974358
2027.5,12.962962962962962,11.203703703703702,14.722222222222223,12.962962962962962,11.203703703703702,14.722222222222223,13.176638176638178,11.620370370370372,14.732905982905983,9.401709401709402,7.777777777777778,11.025641025641026
2027.5833333333333,12.698412698412698,11.19047619047619,14.206349206349206,12.698412698412698,11.19047619047619,14.206349206349206,10.989010989010989,7.857142857142857,14.12087912087912,20.192307692307693,15.625,24.759615384615387
2027.6666666666667,13.319088319088317,7.702991452991452,18.935185185185187,13.319088319088317,7.702991452991452,18.935185185185187,13.319088319088317,7.702991452991452,18.935185185185187,13.247863247863249,11.217948717948717,15.277777777777779
2027.75,18.26923076923077,11.875,24.663461538461537,18.26923076923077,11.875,24.663461538461537,18.26923076923077,11.875,24.663461538461537,23.901098901098898,19.464285714285715,28.337912087912088
2027.8333333333333,9.33048433048433,4.120370370370371,14.54059829059829,9.33048433048433,4.120370370370371,14.54059829059829,9.33048433048433,4.120370370370371,14.54059829059829,7.478632478632479,4.027777777777778,10.929487179487179
2027.9166666666667,16.80911680911681,8.148148148148149,25.47008547008547,16.80911680911681,8.148148148148149,25.47008547008547,16.80911680911681,8.148148148148149,25.47008547008547,20.584045584045583,11.99074074074074,29.177350427350422
2028.0,17.48768472906404,14.445812807881772,20.529556650246306,17.48768472906404,14.445812807881772,20.529556650246306,17.48768472906404,14.445812807881772,20.529556650246306,14.039408866995073,13.805418719211824,14.273399014778324
2028.0833333333333,15.578817733990146,4.17179802955665,26.985837438423644,15.578817733990146,4.17179802955665,26.985837438423644,15.578817733990146,4.17179802955665,26.985837438423644,20.874384236453203,11.222290640394087,30.526477832512317
2028.0833333333333,17.549261083743843,17.25677339901478,17.841748768472907,17.549261083743843,17.25677339901478,17.841748768472907,17.549261083743843,17.25677339901478,17.841748768472907,12.253694581280788,10.791256157635468,13.716133004926109
2028.25,12.023809523809522,10.779761904761905,13.267857142857142,12.023809523809522,10.779761904761905,13.267857142857142,12.023809523809522,10.779761904761905,13.267857142857142,19.047619047619047,16.785714285714285,21.30952380952381
2028.3333333333333,8.87611749680715,7.480842911877394,10.27139208173691,8.87611749680715,7.480842911877394,10.27139208173691,8.87611749680715,7.480842911877394,10.27139208173691,9.003831417624522,7.001915708812261,11.00574712643678
2028.4166666666667,12.928571428571429,8.246428571428572,17.610714285714284,12.928571428571429,8.246428571428572,17.610714285714284,12.928571428571429,8.246428571428572,17.610714285714284,14.92857142857143,12.14642857142857,17.710714285714285
2028.5,18.543956043956044,17.891483516483518,19.196428571428573,18.543956043956044,17.891483516483518,19.196428571428573,18.543956043956044,17.891483516483518,19.196428571428573,20.32967032967033,19.28571428571429,21.373626373626372
2028.5833333333333,13.692307692307693,12.084615384615384,15.299999999999999,13.692307692307693,12.084615384615384,15.299999999999999,13.692307692307693,12.084615384615384,15.299999999999999,19.538461538461537,16.176923076923078,22.900000000000002
2028.6666666666667,11.555555555555555,11.133333333333333,11.977777777777778,11.555555555555555,11.133333333333333,11.977777777777778,11.555555555555555,11.133333333333333,11.977777777777778,7.923076923076923,4.05,11.796153846153846
2028.75,5.769230769230769,0.2884615384615385,11.25,5.769230769230769,0.2884615384615385,11.25,5.769230769230769,0.2884615384615385,11.25,11.76923076923077,11.55,11.988461538461538
2028.8333333333333,17.59259259259259,16.712962962962962,18.47222222222222,17.59259259259259,16.712962962962962,18.47222222222222,17.59259259259259,16.712962962962962,18.47222222222222,15.277777777777777,8.680555555555555,21.874999999999996
2028.9166666666667,10.545454545454545,9.163636363636364,11.927272727272726,10.545454545454545,9.163636363636364,11.927272727272726,10.545454545454545,9.163636363636364,11.927272727272726,17.09090909090909,16.054545454545455,18.12727272727273
2029.0,15.209790209790208,8.068181818181818,22.3513986013986,15.209790209790208,8.068181818181818,22.3513986013986,15.209790209790208,8.068181818181818,22.3513986013986,13.090909090909092,8.254545454545454,17.92727272727273
2029.0833333333333,13.090909090909092,8.254545454545454,17.92727272727273,13.090909090909092,8.254545454545454,17.92727272727273,13.090909090909092,8.254545454545454,17.92727272727273,19.940476190476193,19.092261904761905,20.788690476190478
2029.0833333333333,6.166666666666666,4.108333333333333,8.225,6.166666666666666,4.108333333333333,8.225,6.166666666666666,4.108333333333333,8.225,4.257246376811594,4.171195652173912,4.343297101449275
2029.25,13.068181818181818,12.52840909090909,13.607954545454545,13.068181818181818,12.52840909090909,13.607954545454545,13.068181818181818,12.52840909090909,13.607954545454545,21.78030303030303,20.880681818181817,22.67992424242424
2029.3333333333333,19.318181818181817,13.920454545454545,24.71590909090909,19.318181818181817,13.920454545454545,24.71590909090909,19.318181818181817,13.920454545454545,24.71590909090909,14.545454545454545,9.363636363636365,19.72727272727273
2029.4166666666667,15.909090909090908,9.431818181818182,22.386363636363633,15.909090909090908,9.431818181818182,22.386363636363633,15.909090909090908,9.431818181818182,22.386363636363633,13.636363636363635,9.318181818181818,17.954545454545453
2029.5,8.893280632411066,8.705533596837945,9.08102766798419,8.893280632411066,8.705533596837945,9.08102766798419,8.893280632411066,8.705533596837945,9.08102766798419,6.620553359683795,4.649209486166008,8.591897233201582
2029.5833333333333,16.45021645021645,9.45887445887446,23.441558441558442,16.45021645021645,9.45887445887446,23.441558441558442,16.45021645021645,9.45887445887446,23.441558441558442,18.72294372294372,13.89069264069264,23.555194805194805
2029.6666666666667,15.909090909090908,9.431818181818182,22.386363636363633,15.909090909090908,9.431818181818182,22.386363636363633,15.909090909090908,9.431818181818182,22.386363636363633,11.363636363636365,4.886363636363637,17.84090909090909
2029.75,11.363636363636365,4.886363636363637,17.84090909090909,11.363636363636365,4.886363636363637,17.84090909090909,11.363636363636365,4.886363636363637,17.84090909090909,13.24110671936759,9.298418972332016,17.183794466403164
2029.8333333333333,20.454545454545453,13.977272727272727,26.93181818181818,20.454545454545453,13.977272727272727,26.93181818181818,20.454545454545453,13.977272727272727,26.93181818181818,13.636363636363635,5.0,22.272727272727273
2029.9166666666667,11.697722567287784,4.715320910973085,18.680124223602483,11.697722567287784,4.715320910973085,18.680124223602483,11.697722567287784,4.715320910973085,18.680124223602483,6.935817805383023,4.477225672877847,9.394409937888199
2030.0,13.250517598343686,5.186335403726708,21.314699792960663,13.250517598343686,5.186335403726708,21.314699792960663,13.250517598343686,5.186335403726708,21.314699792960663,13.457556935817806,9.720496894409937,17.19461697722567
2030.0833333333333,7.500000000000001,5.125,9.875,7.500000000000001,5.125,9.875,7.500000000000001,5.125,9.875,7.500000000000001,5.125,9.875
2030.0833333333333,21.428571428571427,14.64285714285714,28.214285714285715,21.428571428571427,14.64285714285714,28.214285714285715,21.428571428571427,14.64285714285714,28.214285714285715,16.666666666666664,5.357142857142857,27.976190476190478
2030.25,14.318181818181818,13.670454545454543,14.96590909090909,14.318181818181818,13.670454545454543,14.96590909090909,14.318181818181818,13.670454545454543,14.96590909090909,18.863636363636363,15.193181818181817,22.53409090909091
2030.3333333333333,20.543478260869563,15.277173913043477,25.809782608695652,20.543478260869563,15.277173913043477,25.809782608695652,20.543478260869563,15.277173913043477,25.809782608695652,15.543478260869565,5.5271739130434785,25.559782608695652
2030.4166666666667,12.155388471177945,5.607769423558897,18.70300751879699,12.155388471177945,5.607769423558897,18.70300751879699,12.155388471177945,5.607769423558897,18.70300751879699,15.037593984962406,14.32330827067669,15.75187969924812
2030.5,12.406015037593985,10.6203007518797,14.19172932330827,12.406015037593985,10.6203007518797,14.19172932330827,12.406015037593985,10.6203007518797,14.19172932330827,14.786967418546364,10.739348370927319,18.834586466165412
2030.5833333333333,18.347338935574232,17.682072829131652,19.012605042016805,18.347338935574232,17.682072829131652,19.012605042016805,18.347338935574232,17.682072829131652,19.012605042016805,18.347338935574232,17.682072829131652,19.012605042016805
2030.6666666666667,24.404761904761905,23.83928571428571,24.970238095238095,24.404761904761905,23.83928571428571,24.970238095238095,24.404761904761905,23.83928571428571,24.970238095238095,19.642857142857142,14.553571428571427,24.732142857142858
2030.75,11.58008658008658,9.626623376623376,13.533549783549784,11.58008658008658,9.626623376623376,13.533549783549784,11.58008658008658,9.626623376623376,13.533549783549784,11.58008658008658,9.626623376623376,13.533549783549784
2030.8333333333333,16.125541125541126,9.853896103896103,22.397186147186147,16.125541125541126,9.853896103896103,22.397186147186147,16.125541125541126,9.853896103896103,22.397186147186147,20.77922077922078,14.61038961038961,26.948051948051944
2030.9166666666667,26.0,20.3,31.7,26.0,20.3,31.7,26.0,20.3,31.7,26.0,20.3,31.7
2031.0,19.202898550724637,16.793478260869566,21.612318840579707,19.202898550724637,16.793478260869566,21.612318840579707,19.202898550724637,16.793478260869566,21.612318840579707,17.1195652173913,12.730978260869566,21.508152173913043
2031.0833333333333,16.387959866220736,15.434782608695652,17.34113712374582,16.387959866220736,15.434782608695652,17.34113712374582,16.387959866220736,15.434782608695652,17.34113712374582,14.214046822742477,13.102006688963211,15.32608695652174
2031.0833333333333,11.952861952861953,9.234006734006735,14.671717171717171,11.952861952861953,9.234006734006735,14.671717171717171,11.952861952861953,9.234006734006735,14.671717171717171,12.373737373737374,11.174242424242424,13.573232323232324
